Variable,Year,Value,County2
per_excessive_drinking,2017,14,Martinsville City
per_excessive_drinking,2017,19,Newport News City
per_excessive_drinking,2017,20,Norfolk City
per_excessive_drinking,2017,16,Norton City
per_excessive_drinking,2017,14,Petersburg City
per_excessive_drinking,2017,19,Poquoson City
per_excessive_drinking,2017,16,Portsmouth City
per_excessive_drinking,2017,19,Radford City
per_excessive_drinking,2017,22,Richmond City
per_excessive_drinking,2017,17,Roanoke City
per_excessive_drinking,2017,19,Salem City
per_excessive_drinking,2017,17,Staunton City
per_excessive_drinking,2017,17,Suffolk City
per_excessive_drinking,2017,21,Virginia Beach City
per_excessive_drinking,2017,17,Waynesboro City
per_excessive_drinking,2017,19,Williamsburg City
per_excessive_drinking,2017,18,Winchester City
per_excessive_drinking,2017,17,Virginia
per_excessive_drinking,2018,18,Accomack County
per_excessive_drinking,2018,20,Albemarle County
per_excessive_drinking,2018,19,Alleghany County
per_excessive_drinking,2018,19,Amelia County
per_excessive_drinking,2018,18,Amherst County
per_excessive_drinking,2018,18,Appomattox County
per_excessive_drinking,2018,22,Arlington County
per_excessive_drinking,2018,18,Augusta County
per_excessive_drinking,2018,18,Bath County
per_excessive_drinking,2018,19,Bedford County
per_excessive_drinking,2018,21,Bland County
per_excessive_drinking,2018,20,Botetourt County
per_excessive_drinking,2018,15,Brunswick County
per_excessive_drinking,2018,16,Buchanan County
per_excessive_drinking,2018,17,Buckingham County
per_excessive_drinking,2018,17,Campbell County
per_excessive_drinking,2018,18,Caroline County
per_excessive_drinking,2018,18,Carroll County
per_excessive_drinking,2018,17,Charles City County
per_excessive_drinking,2018,17,Charlotte County
per_excessive_drinking,2018,17,Chesterfield County
per_excessive_drinking,2018,20,Clarke County
per_excessive_drinking,2018,20,Craig County
per_excessive_drinking,2018,20,Culpeper County
per_excessive_drinking,2018,17,Cumberland County
per_excessive_drinking,2018,18,Dickenson County
per_excessive_drinking,2018,18,Dinwiddie County
per_excessive_drinking,2018,18,Essex County
per_excessive_drinking,2018,17,Fairfax County
per_excessive_drinking,2018,20,Fauquier County
per_excessive_drinking,2018,20,Floyd County
per_excessive_drinking,2018,19,Fluvanna County
per_excessive_drinking,2018,19,Franklin County
per_excessive_drinking,2018,20,Frederick County
per_excessive_drinking,2018,19,Giles County
per_excessive_drinking,2018,22,Gloucester County
per_excessive_drinking,2018,20,Goochland County
per_excessive_drinking,2018,18,Grayson County
per_excessive_drinking,2018,19,Greene County
per_excessive_drinking,2018,16,Greensville County
per_excessive_drinking,2018,16,Halifax County
per_excessive_drinking,2018,23,Hanover County
per_excessive_drinking,2018,19,Henrico County
per_excessive_drinking,2018,16,Henry County
per_excessive_drinking,2018,19,Highland County
per_excessive_drinking,2018,21,Isle of Wight County
per_excessive_drinking,2018,21,James City County
per_excessive_drinking,2018,19,King and Queen County
per_excessive_drinking,2018,20,King George County
per_excessive_drinking,2018,20,King William County
per_excessive_drinking,2018,18,Lancaster County
per_excessive_drinking,2018,18,Lee County
per_excessive_drinking,2018,16,Loudoun County
per_excessive_drinking,2018,19,Louisa County
per_excessive_drinking,2018,16,Lunenburg County
per_excessive_drinking,2018,19,Madison County
per_excessive_drinking,2018,21,Mathews County
per_excessive_drinking,2018,16,Mecklenburg County
per_excessive_drinking,2018,19,Middlesex County
per_excessive_drinking,2018,18,Montgomery County
per_excessive_drinking,2018,20,Nelson County
per_excessive_drinking,2018,20,New Kent County
per_excessive_drinking,2018,17,Northampton County
per_excessive_drinking,2018,19,Northumberland County
per_excessive_drinking,2018,17,Nottoway County
per_excessive_drinking,2018,18,Orange County
per_excessive_drinking,2018,19,Page County
per_excessive_drinking,2018,18,Patrick County
per_excessive_drinking,2018,17,Pittsylvania County
per_excessive_drinking,2018,21,Powhatan County
per_excessive_drinking,2018,17,Prince Edward County
per_excessive_drinking,2018,17,Prince George County
per_excessive_drinking,2018,17,Prince William County
per_excessive_drinking,2018,21,Pulaski County
per_excessive_drinking,2018,20,Rappahannock County
per_excessive_drinking,2018,19,Richmond County
per_excessive_drinking,2018,20,Roanoke County
per_excessive_drinking,2018,19,Rockbridge County
per_excessive_drinking,2018,20,Rockingham County
per_excessive_drinking,2018,18,Russell County
per_excessive_drinking,2018,17,Scott County
per_excessive_drinking,2018,19,Shenandoah County
per_excessive_drinking,2018,20,Smyth County
per_excessive_drinking,2018,19,Southampton County
per_excessive_drinking,2018,19,Spotsylvania County
per_excessive_drinking,2018,19,Stafford County
per_excessive_drinking,2018,17,Surry County
per_excessive_drinking,2018,16,Sussex County
per_excessive_drinking,2018,18,Tazewell County
per_excessive_drinking,2018,20,Warren County
per_excessive_drinking,2018,20,Washington County
per_excessive_drinking,2018,18,Westmoreland County
per_excessive_drinking,2018,17,Wise County
per_excessive_drinking,2018,19,Wythe County
per_excessive_drinking,2018,19,York County
per_excessive_drinking,2018,20,Alexandria City
per_excessive_drinking,2018,17,Bristol City
per_excessive_drinking,2018,17,Buena Vista City
per_excessive_drinking,2018,18,Charlottesville City
per_excessive_drinking,2018,18,Chesapeake City
per_excessive_drinking,2018,19,Colonial Heights City
per_excessive_drinking,2018,18,Covington City
per_excessive_drinking,2018,15,Danville City
per_excessive_drinking,2018,13,Emporia City
per_excessive_drinking,2018,17,Fairfax City
per_excessive_drinking,2018,21,Falls Church City
per_excessive_drinking,2018,16,Franklin City
per_excessive_drinking,2018,19,Fredericksburg City
per_excessive_drinking,2018,16,Galax City
per_excessive_drinking,2018,17,Hampton City
per_excessive_drinking,2018,16,Harrisonburg City
per_excessive_drinking,2018,16,Hopewell City
per_excessive_drinking,2018,18,Lexington City
per_excessive_drinking,2018,18,Lynchburg City
per_excessive_drinking,2018,17,Manassas City
per_excessive_drinking,2018,16,Manassas Park City
per_excessive_drinking,2018,15,Martinsville City
per_excessive_drinking,2018,17,Newport News City
per_excessive_drinking,2018,19,Norfolk City
per_excessive_drinking,2018,17,Norton City
per_excessive_drinking,2018,14,Petersburg City
per_excessive_drinking,2018,21,Poquoson City
per_excessive_drinking,2018,16,Portsmouth City
per_excessive_drinking,2018,17,Radford City
per_excessive_drinking,2018,18,Richmond City
per_excessive_drinking,2018,17,Roanoke City
per_excessive_drinking,2018,19,Salem City
per_excessive_drinking,2018,18,Staunton City
per_excessive_drinking,2018,17,Suffolk City
per_excessive_drinking,2018,21,Virginia Beach City
per_excessive_drinking,2018,18,Waynesboro City
per_excessive_drinking,2018,18,Williamsburg City
per_excessive_drinking,2018,19,Winchester City
per_excessive_drinking,2018,17,Virginia
per_excessive_drinking,2019,16,Accomack County
per_excessive_drinking,2019,22,Albemarle County
per_excessive_drinking,2019,18,Alleghany County
per_excessive_drinking,2019,18,Amelia County
per_excessive_drinking,2019,18,Amherst County
per_excessive_drinking,2019,19,Appomattox County
per_excessive_drinking,2019,20,Arlington County
per_excessive_drinking,2019,19,Augusta County
per_excessive_drinking,2019,17,Bath County
per_excessive_drinking,2019,19,Bedford County
per_excessive_drinking,2019,20,Bland County
per_excessive_drinking,2019,19,Botetourt County
per_excessive_drinking,2019,15,Brunswick County
per_excessive_drinking,2019,17,Buchanan County
per_excessive_drinking,2019,17,Buckingham County
per_excessive_drinking,2019,17,Campbell County
per_excessive_drinking,2019,18,Caroline County
per_excessive_drinking,2019,18,Carroll County
per_excessive_drinking,2019,17,Charles City County
per_excessive_drinking,2019,17,Charlotte County
per_excessive_drinking,2019,17,Chesterfield County
per_excessive_drinking,2019,20,Clarke County
per_excessive_drinking,2019,20,Craig County
per_excessive_drinking,2019,18,Culpeper County
per_excessive_drinking,2019,17,Cumberland County
per_excessive_drinking,2019,18,Dickenson County
per_excessive_drinking,2019,18,Dinwiddie County
per_excessive_drinking,2019,16,Essex County
per_excessive_drinking,2019,15,Fairfax County
per_excessive_drinking,2019,20,Fauquier County
per_excessive_drinking,2019,18,Floyd County
per_excessive_drinking,2019,19,Fluvanna County
per_excessive_drinking,2019,18,Franklin County
per_excessive_drinking,2019,17,Frederick County
per_excessive_drinking,2019,19,Giles County
per_excessive_drinking,2019,19,Gloucester County
per_excessive_drinking,2019,19,Goochland County
per_excessive_drinking,2019,17,Grayson County
per_excessive_drinking,2019,19,Greene County
per_excessive_drinking,2019,16,Greensville County
per_excessive_drinking,2019,17,Halifax County
per_excessive_drinking,2019,21,Hanover County
per_excessive_drinking,2019,18,Henrico County
per_excessive_drinking,2019,15,Henry County
per_excessive_drinking,2019,19,Highland County
per_excessive_drinking,2019,19,Isle of Wight County
per_excessive_drinking,2019,19,James City County
per_excessive_drinking,2019,18,King and Queen County
per_excessive_drinking,2019,19,King George County
per_excessive_drinking,2019,19,King William County
per_excessive_drinking,2019,18,Lancaster County
per_excessive_drinking,2019,16,Lee County
per_excessive_drinking,2019,18,Loudoun County
per_excessive_drinking,2019,18,Louisa County
per_excessive_drinking,2019,17,Lunenburg County
per_excessive_drinking,2019,19,Madison County
per_excessive_drinking,2019,19,Mathews County
per_excessive_drinking,2019,17,Mecklenburg County
per_excessive_drinking,2019,20,Middlesex County
per_excessive_drinking,2019,18,Montgomery County
per_excessive_drinking,2019,18,Nelson County
per_excessive_drinking,2019,19,New Kent County
per_excessive_drinking,2019,16,Northampton County
per_excessive_drinking,2019,18,Northumberland County
per_excessive_drinking,2019,16,Nottoway County
per_excessive_drinking,2019,18,Orange County
per_excessive_drinking,2019,18,Page County
per_excessive_drinking,2019,18,Patrick County
per_excessive_drinking,2019,17,Pittsylvania County
per_excessive_drinking,2019,20,Powhatan County
per_excessive_drinking,2019,17,Prince Edward County
per_excessive_drinking,2019,19,Prince George County
per_excessive_drinking,2019,17,Prince William County
per_excessive_drinking,2019,19,Pulaski County
per_excessive_drinking,2019,20,Rappahannock County
per_excessive_drinking,2019,17,Richmond County
per_excessive_drinking,2019,20,Roanoke County
per_excessive_drinking,2019,18,Rockbridge County
per_excessive_drinking,2019,19,Rockingham County
per_excessive_drinking,2019,17,Russell County
per_excessive_drinking,2019,17,Scott County
per_excessive_drinking,2019,18,Shenandoah County
per_excessive_drinking,2019,17,Smyth County
per_excessive_drinking,2019,18,Southampton County
per_excessive_drinking,2019,17,Spotsylvania County
per_excessive_drinking,2019,18,Stafford County
per_excessive_drinking,2019,17,Surry County
per_excessive_drinking,2019,17,Sussex County
per_excessive_drinking,2019,18,Tazewell County
per_excessive_drinking,2019,19,Warren County
per_excessive_drinking,2019,18,Washington County
per_excessive_drinking,2019,18,Westmoreland County
per_excessive_drinking,2019,16,Wise County
per_excessive_drinking,2019,18,Wythe County
per_excessive_drinking,2019,19,York County
per_excessive_drinking,2019,19,Alexandria City
per_excessive_drinking,2019,17,Bristol City
per_excessive_drinking,2019,16,Buena Vista City
per_excessive_drinking,2019,18,Charlottesville City
per_excessive_drinking,2019,17,Chesapeake City
per_excessive_drinking,2019,17,Colonial Heights City
per_excessive_drinking,2019,18,Covington City
per_excessive_drinking,2019,14,Danville City
per_excessive_drinking,2019,13,Emporia City
per_excessive_drinking,2019,19,Fairfax City
per_excessive_drinking,2019,20,Falls Church City
per_excessive_drinking,2019,15,Franklin City
per_excessive_drinking,2019,17,Fredericksburg City
per_excessive_drinking,2019,15,Galax City
per_excessive_drinking,2019,16,Hampton City
per_excessive_drinking,2019,15,Harrisonburg City
per_excessive_drinking,2019,15,Hopewell City
per_excessive_drinking,2019,17,Lexington City
per_excessive_drinking,2019,17,Lynchburg City
per_excessive_drinking,2019,17,Manassas City
per_excessive_drinking,2019,17,Manassas Park City
per_excessive_drinking,2019,15,Martinsville City
per_excessive_drinking,2019,17,Newport News City
per_excessive_drinking,2019,19,Norfolk City
per_excessive_drinking,2019,17,Norton City
per_excessive_drinking,2019,15,Petersburg City
per_excessive_drinking,2019,20,Poquoson City
per_excessive_drinking,2019,16,Portsmouth City
per_excessive_drinking,2019,17,Radford City
per_excessive_drinking,2019,19,Richmond City
per_excessive_drinking,2019,17,Roanoke City
per_excessive_drinking,2019,18,Salem City
per_excessive_drinking,2019,19,Staunton City
per_excessive_drinking,2019,17,Suffolk City
per_excessive_drinking,2019,21,Virginia Beach City
per_excessive_drinking,2019,17,Waynesboro City
per_excessive_drinking,2019,17,Williamsburg City
per_excessive_drinking,2019,17,Winchester City
per_excessive_drinking,2019,18,Virginia
per_excessive_drinking,2020,15,Accomack County
per_excessive_drinking,2020,17,Albemarle County
per_excessive_drinking,2020,18,Alleghany County
per_excessive_drinking,2020,18,Amelia County
per_excessive_drinking,2020,17,Amherst County
per_excessive_drinking,2020,18,Appomattox County
per_excessive_drinking,2020,21,Arlington County
per_excessive_drinking,2020,19,Augusta County
per_excessive_drinking,2020,18,Bath County
per_excessive_drinking,2020,20,Bedford County
per_excessive_drinking,2020,19,Bland County
per_excessive_drinking,2020,20,Botetourt County
per_excessive_drinking,2020,15,Brunswick County
per_excessive_drinking,2020,17,Buchanan County
per_excessive_drinking,2020,17,Buckingham County
per_excessive_drinking,2020,17,Campbell County
per_excessive_drinking,2020,18,Caroline County
per_excessive_drinking,2020,19,Carroll County
per_excessive_drinking,2020,16,Charles City County
per_excessive_drinking,2020,16,Charlotte County
per_excessive_drinking,2020,16,Chesterfield County
per_excessive_drinking,2020,19,Clarke County
per_excessive_drinking,2020,20,Craig County
per_excessive_drinking,2020,18,Culpeper County
per_excessive_drinking,2020,18,Cumberland County
per_excessive_drinking,2020,17,Dickenson County
per_excessive_drinking,2020,17,Dinwiddie County
