Category,Variable,Year,County,FIPS,Value,County2,GEOID
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Amherst,51009,18,Amherst County,51009
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Appomattox,51011,33,Appomattox County,51011
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Arlington,51013,20,Arlington County,51013
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Augusta,51015,36,Augusta County,51015
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Bath,51017,17,Bath County,51017
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Bedford,51019,44,Bedford County,51019
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Bland,51021,40,Bland County,51021
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Botetourt,51023,33,Botetourt County,51023
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Brunswick,51025,36,Brunswick County,51025
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Buchanan,51027,36,Buchanan County,51027
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Buckingham,51029,54,Buckingham County,51029
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Campbell,51031,36,Campbell County,51031
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Caroline,51033,24,Caroline County,51033
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Carroll,51035,29,Carroll County,51035
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Charles City,51036,50,Charles City County,51036
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Charlotte,51037,23,Charlotte County,51037
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Chesterfield,51041,40,Chesterfield County,51041
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Clarke,51043,17,Clarke County,51043
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Craig,51045,86,Craig County,51045
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Culpeper,51047,23,Culpeper County,51047
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Cumberland,51049,22,Cumberland County,51049
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Dickenson,51051,30,Dickenson County,51051
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Dinwiddie,51053,32,Dinwiddie County,51053
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Essex,51057,33,Essex County,51057
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Fairfax,51059,25,Fairfax County,51059
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Fauquier,51061,25,Fauquier County,51061
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Floyd,51063,25,Floyd County,51063
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Fluvanna,51065,50,Fluvanna County,51065
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Franklin,51067,25,Franklin County,51067
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Frederick,51069,19,Frederick County,51069
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Giles,51071,15,Giles County,51071
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Gloucester,51073,33,Gloucester County,51073
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Goochland,51075,52,Goochland County,51075
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Grayson,51077,42,Grayson County,51077
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Greene,51079,0,Greene County,51079
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Greensville,51081,26,Greensville County,51081
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Halifax,51083,31,Halifax County,51083
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Hanover,51085,35,Hanover County,51085
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Henrico,51087,33,Henrico County,51087
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Henry,51089,29,Henry County,51089
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Highland,51091,50,Highland County,51091
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Isle of Wight,51093,42,Isle of Wight County,51093
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,James City,51095,27,James City County,51095
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,King and Queen,51097,18,King and Queen County,51097
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,King George,51099,24,King George County,51099
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,King William,51101,20,King William County,51101
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Lancaster,51103,50,Lancaster County,51103
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Lee,51105,21,Lee County,51105
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Loudoun,51107,29,Loudoun County,51107
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Louisa,51109,57,Louisa County,51109
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Lunenburg,51111,38,Lunenburg County,51111
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Madison,51113,50,Madison County,51113
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Mathews,51115,18,Mathews County,51115
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Mecklenburg,51117,29,Mecklenburg County,51117
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Middlesex,51119,38,Middlesex County,51119
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Montgomery,51121,17,Montgomery County,51121
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Nelson,51125,25,Nelson County,51125
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,New Kent,51127,26,New Kent County,51127
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Northampton,51131,25,Northampton County,51131
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Northumberland,51133,33,Northumberland County,51133
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Nottoway,51135,30,Nottoway County,51135
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Orange,51137,48,Orange County,51137
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Page,51139,23,Page County,51139
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Patrick,51141,19,Patrick County,51141
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Pittsylvania,51143,41,Pittsylvania County,51143
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Powhatan,51145,38,Powhatan County,51145
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Prince Edward,51147,33,Prince Edward County,51147
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Prince George,51149,21,Prince George County,51149
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Prince William,51153,19,Prince William County,51153
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Pulaski,51155,25,Pulaski County,51155
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Rappahannock,51157,0,Rappahannock County,51157
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Richmond,51159,25,Richmond County,51159
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Roanoke,51161,21,Roanoke County,51161
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Rockbridge,51163,41,Rockbridge County,51163
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Rockingham,51165,36,Rockingham County,51165
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Russell,51167,17,Russell County,51167
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Scott,51169,29,Scott County,51169
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Shenandoah,51171,14,Shenandoah County,51171
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Smyth,51173,50,Smyth County,51173
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Southampton,51175,40,Southampton County,51175
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Spotsylvania,51177,33,Spotsylvania County,51177
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Stafford,51179,25,Stafford County,51179
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Surry,51181,29,Surry County,51181
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Sussex,51183,24,Sussex County,51183
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Tazewell,51185,23,Tazewell County,51185
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Warren,51187,38,Warren County,51187
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Washington,51191,14,Washington County,51191
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Westmoreland,51193,42,Westmoreland County,51193
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Wise,51195,15,Wise County,51195
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Wythe,51197,16,Wythe County,51197
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,York,51199,52,York County,51199
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Alexandria City,51510,40,Alexandria City,51510
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Bristol City,51520,33,Bristol City,51520
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Buena Vista City,51530,NA,Buena Vista City,51530
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Charlottesville City,51540,33,Charlottesville City,51540
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Chesapeake City,51550,29,Chesapeake City,51550
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Colonial Heights City,51570,67,Colonial Heights City,51570
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Covington City,51580,0,Covington City,51580
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Danville City,51590,12,Danville City,51590
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Emporia City,51595,50,Emporia City,51595
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Fairfax City,51600,18,Fairfax City,51600
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Falls Church City,51610,NA,Falls Church City,51610
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Franklin City,51620,33,Franklin City,51620
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Fredericksburg City,51630,33,Fredericksburg City,51630
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Galax City,51640,50,Galax City,51640
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Hampton City,51650,30,Hampton City,51650
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Harrisonburg City,51660,0,Harrisonburg City,51660
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Hopewell City,51670,33,Hopewell City,51670
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Lexington City,51678,0,Lexington City,51678
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Lynchburg City,51680,25,Lynchburg City,51680
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Manassas City,51683,0,Manassas City,51683
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Manassas Park City,51685,NA,Manassas Park City,51685
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Martinsville City,51690,50,Martinsville City,51690
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Newport News City,51700,32,Newport News City,51700
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Norfolk City,51710,38,Norfolk City,51710
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Norton City,51720,0,Norton City,51720
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Petersburg City,51730,33,Petersburg City,51730
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Poquoson City,51735,50,Poquoson City,51735
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Portsmouth City,51740,29,Portsmouth City,51740
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Radford City,51750,0,Radford City,51750
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Richmond City,51760,33,Richmond City,51760
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Roanoke City,51770,50,Roanoke City,51770
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Salem City,51775,0,Salem City,51775
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Staunton City,51790,0,Staunton City,51790
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Suffolk City,51800,20,Suffolk City,51800
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Virginia Beach City,51810,36,Virginia Beach City,51810
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Waynesboro City,51820,13,Waynesboro City,51820
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Williamsburg City,51830,NA,Williamsburg City,51830
health_behaviors,per_driving_deaths_with_alcohol_involvement,2016,Winchester City,51840,0,Winchester City,51840
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Accomack,51001,37,Accomack County,51001
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Albemarle,51003,44,Albemarle County,51003
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Alleghany,51005,28,Alleghany County,51005
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Amelia,51007,45,Amelia County,51007
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Amherst,51009,19,Amherst County,51009
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Appomattox,51011,33,Appomattox County,51011
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Arlington,51013,24,Arlington County,51013
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Augusta,51015,32,Augusta County,51015
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Bath,51017,25,Bath County,51017
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Bedford,51019,42,Bedford County,51019
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Bland,51021,33,Bland County,51021
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Botetourt,51023,40,Botetourt County,51023
health_behaviors,per_driving_deaths_with_alcohol_involvement,2017,Brunswick,51025,29,Brunswick County,51025
